Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,failed
4,1.0,37760109.0,4.0,8.0,313.0,7377110.492586097,8699023.987810586,1,1,5.0,49.13495423942756,47829153.2984815,0.0
1,10.0,29135636.0,3.0,13.0,585.0,4722162.895061419,500000.0,1,0,8.0,53.19623051762424,14304727.436124269,1.0
6,5.0,17788225.0,1.0,10.0,533.0,35978083.12407299,36406361.96575918,1,0,2.0,70.93610012160119,26025013.57096499,0.0
7,7.0,29266020.0,2.0,6.0,111.0,50876953.9443933,500000.0,2,1,3.0,44.58412750176326,3194789.387536738,1.0
4,5.0,36318087.0,2.0,6.0,615.0,8997752.468876991,53843007.99691686,2,1,4.0,26.87254083832069,12451077.197954196,0.0
4,2.0,11205026.0,3.0,6.0,310.0,31765151.30607989,109675617.25249478,0,0,5.0,43.39279242043983,500000.0,0.0
3,5.0,16528998.0,1.0,4.0,556.0,32709000.438404974,500000.0,0,0,2.0,29.166987131608003,69922609.98962504,0.0
7,5.0,33049800.0,3.0,2.0,342.0,65151126.4861029,81526736.20821458,2,0,2.0,67.1367270325251,41620900.964087635,0.0
7,14.0,35144310.0,4.0,7.0,300.0,82656621.70772664,37779277.74403293,0,0,2.0,30.0,500000.0,1.0
0,7.0,17632190.0,3.0,11.0,181.0,82240796.44847342,8779937.911441255,0,2,1.0,87.31241097117515,500000.0,1.0
2,13.0,7853360.0,2.0,1.0,638.0,15013749.3348449,6827585.040160671,1,1,8.0,41.81505396498529,500000.0,1.0
0,11.0,1651579.0,2.0,2.0,819.0,10332838.985847889,39169958.73263764,1,0,6.0,96.81492883161684,500000.0,1.0
3,4.0,28497323.0,1.0,1.0,120.0,13574117.811534729,47491900.32259813,1,1,2.0,34.71498662463521,54800260.917508885,0.0
7,6.0,17646014.0,2.0,10.0,501.0,40018687.91862197,34408059.360936634,0,0,4.0,26.77535074025988,500000.0,0.0
4,9.0,5590585.0,1.0,5.0,225.0,28899909.541241564,32413012.60165199,2,1,3.0,44.07538767157408,15663394.931081029,0.0
7,2.0,39499046.0,2.0,8.0,348.0,3975996.865269322,64584838.95603399,0,0,4.0,80.70184998384025,500000.0,0.0
7,14.0,43321722.0,4.0,13.0,639.0,54087629.35984949,500000.0,0,0,5.0,37.57831402663978,6571360.54002978,1.0
7,1.0,44065068.0,1.0,5.0,859.0,73174868.1860391,500000.0,2,2,1.0,73.42877968422937,500000.0,1.0
3,13.0,19399270.0,4.0,7.0,341.0,74613810.27945334,176541551.87462568,0,2,3.0,30.0,500000.0,1.0
3,3.0,21444603.0,3.0,8.0,976.0,48084454.36397452,4970595.460965229,2,2,2.0,91.73847927755938,21543788.74817449,1.0
6,7.0,12955732.0,1.0,1.0,775.0,49288397.8317671,500000.0,2,0,6.0,32.281507163767536,53772092.32889567,0.0
7,6.0,9789784.0,1.0,1.0,690.0,2148686.96962063,64033149.73384739,1,0,4.0,36.05067533211071,17753599.031611793,0.0
1,14.0,12810444.0,3.0,18.0,683.0,94198712.01207589,35154000.4263669,0,2,2.0,83.19161049569536,18199845.863025565,1.0
0,5.0,26413937.0,4.0,15.0,731.0,29248506.73848879,500000.0,2,0,1.0,51.816931648210726,500000.0,1.0
1,2.0,37640718.0,1.0,12.0,377.0,32513795.20243124,35818616.945266165,1,2,4.0,41.185904714676326,500000.0,1.0
2,6.0,3809311.0,3.0,18.0,768.0,72980220.99965118,500000.0,0,0,3.0,48.96775769697713,500000.0,1.0
7,5.0,25207963.0,1.0,11.0,254.0,85691347.4791775,59097440.81805768,0,1,1.0,39.71764716126451,500000.0,0.0
1,1.0,7413907.0,4.0,20.0,621.0,44288875.887277946,500000.0,1,1,5.0,94.6814506420088,500000.0,1.0
4,6.0,19750087.0,4.0,9.0,786.0,2249370.670698634,37731163.6641603,0,1,6.0,43.80507394784944,13153942.191378072,0.0
3,8.0,36569183.0,3.0,6.0,613.0,56768043.17570827,30963856.54174473,0,0,3.0,69.05355836100533,16193431.04546009,0.0
7,2.0,26126308.0,1.0,4.0,688.0,58024548.01088132,22534566.26533805,2,1,1.0,44.03550742811665,28428317.155658897,0.0
0,10.0,8796884.0,4.0,22.0,859.0,58626921.80388109,500000.0,0,0,9.0,32.66616033152088,500000.0,1.0
4,6.0,22864581.0,1.0,1.0,38.0,69638175.73672323,500000.0,2,0,2.0,56.57934232765189,500000.0,0.0
7,7.0,4017721.0,2.0,4.0,65.0,75670951.4797264,500000.0,2,0,3.0,78.89228716630919,17808819.332311433,0.0
3,6.0,12511503.0,2.0,5.0,488.0,32140657.23913297,23004579.368554603,1,0,2.0,52.70948837000032,26156538.006301478,0.0
7,5.0,14586416.0,4.0,24.0,640.0,6998297.365111374,500000.0,0,2,9.0,55.881308758364064,12225466.253004052,1.0
4,2.0,36183214.0,1.0,4.0,639.0,67086410.1591012,85141283.30323397,2,0,5.0,56.82104365276184,4612796.0794520015,0.0
7,3.0,18812556.0,3.0,8.0,369.0,44630220.33839992,64961466.01705254,2,0,3.0,77.75412407995024,24346278.933780275,0.0
6,4.0,31691270.0,3.0,10.0,336.0,39529279.60532024,500000.0,1,1,5.0,73.59150782097441,20839512.10459502,0.0
7,4.0,24206584.0,1.0,9.0,775.0,34750620.216561094,37139437.903064765,1,1,1.0,68.14225792405577,2539200.267297987,0.0
3,9.0,31360133.0,1.0,9.0,724.0,54958586.673778825,51294151.69415188,0,0,2.0,77.15666132721533,10098983.36011988,0.0
6,6.0,5010417.0,2.0,27.0,730.0,89882938.695892,500000.0,0,0,9.0,80.65398477118431,29712189.285306666,1.0
1,1.0,534682.0,3.0,23.0,802.0,73575605.21248746,500000.0,1,2,5.0,30.0,500000.0,1.0
3,7.0,30579729.0,2.0,8.0,304.0,6595699.74313006,500000.0,1,1,2.0,76.63222407069048,18318235.9619677,0.0
3,1.0,25670251.0,4.0,2.0,234.0,35254093.89816069,80543896.87563476,2,0,2.0,44.82881351621168,1718548.5261586015,0.0
1,14.0,47236466.0,2.0,28.0,352.0,96146204.7395859,500000.0,2,0,1.0,30.0,8503369.691251867,1.0
6,1.0,6444544.0,1.0,10.0,133.0,34123739.06342123,38784390.909080535,1,0,2.0,43.33765575583078,500000.0,0.0
4,8.0,34767060.0,3.0,6.0,757.0,3169974.747406705,45263535.01807657,0,1,5.0,34.75259051182549,3720200.5739079034,0.0
6,1.0,11688459.0,3.0,17.0,378.0,44387368.506876975,500000.0,0,0,1.0,30.0,3247136.3939253716,1.0
7,10.0,39681891.0,1.0,10.0,453.0,21328159.543143943,12327681.2656159,2,1,9.0,85.25472965082999,2557532.022526174,1.0
0,6.0,37225745.0,1.0,14.0,676.0,101970513.33501673,500000.0,0,1,3.0,66.09414562437368,25880951.333735254,1.0
2,1.0,22878206.0,2.0,13.0,756.0,41921249.5422601,500000.0,1,2,6.0,43.99743199321797,5218994.812453273,1.0
3,10.0,22055285.0,2.0,18.0,697.0,109885069.14422198,500000.0,0,2,5.0,94.409248734349,9094857.37418433,1.0
1,5.0,19822238.0,3.0,17.0,15.0,32296370.74196114,500000.0,1,1,5.0,94.12652601194998,500000.0,1.0
2,1.0,23853643.0,1.0,24.0,311.0,19726397.068783656,35913382.80045163,0,2,3.0,30.0,500000.0,1.0
3,9.0,5792030.0,3.0,8.0,520.0,63764634.34973136,101444741.85476735,1,1,7.0,62.02868627920871,9505361.120605832,0.0
5,3.0,15834578.0,2.0,16.0,255.0,72733763.18857634,22573056.031985074,0,2,1.0,89.38409769620942,500000.0,1.0
4,1.0,38322985.0,4.0,9.0,470.0,44142101.363713495,148716956.11942625,1,0,3.0,66.87473742617136,47689156.61544822,0.0
4,5.0,35501658.0,1.0,11.0,303.0,15845295.797170505,500000.0,2,1,7.0,36.86765282431942,15495808.83739524,0.0
3,2.0,37425515.0,2.0,8.0,258.0,21646985.1609096,53507849.94667649,2,1,1.0,47.21117522428528,14549979.089660078,0.0
1,10.0,43258040.0,4.0,11.0,823.0,3911737.993265165,500000.0,1,0,1.0,43.28572517295083,500000.0,1.0
1,14.0,21017375.0,3.0,17.0,754.0,93804067.33993094,51158743.37341631,2,2,3.0,41.70341411816822,3524299.3744007284,1.0
1,13.0,15960892.0,1.0,12.0,133.0,88271082.44221784,500000.0,1,1,1.0,98.61390691237452,16809333.213812422,1.0
5,2.0,12213872.0,1.0,23.0,60.0,92284547.80303311,64905304.67987014,1,1,6.0,30.0,8811520.83829421,1.0
3,2.0,13348378.0,3.0,2.0,753.0,43841283.03836414,50213001.0862713,0,0,4.0,66.05457311037266,8629513.33773182,0.0
3,9.0,6168949.0,2.0,9.0,767.0,9706871.308391249,29113510.66547536,2,1,1.0,74.6586248594656,2456539.8708761865,0.0
4,3.0,23206264.0,1.0,6.0,162.0,11676180.89517364,57265727.55426976,0,1,4.0,41.16723228040731,32904051.963963643,0.0
5,3.0,27754407.0,1.0,24.0,471.0,75301665.43279393,500000.0,1,1,5.0,81.94631511168035,49601234.268135,1.0
0,11.0,7069580.0,2.0,15.0,960.0,55835351.143086754,500000.0,2,1,8.0,66.36482595937267,500000.0,1.0
1,9.0,1699490.0,1.0,6.0,297.0,73598425.94399855,41140229.92083269,1,2,4.0,87.47773666974537,500000.0,1.0
3,2.0,11584422.0,2.0,6.0,671.0,36019125.682919465,24546762.215176653,2,1,1.0,64.4994161325882,74681236.87421265,0.0
2,4.0,32093829.0,1.0,24.0,108.0,14309861.925518116,150657131.73443556,2,2,2.0,30.0,2031487.379399605,1.0
0,4.0,33209111.0,4.0,11.0,320.0,64878261.88328987,500000.0,2,1,2.0,54.12394602308186,500000.0,1.0
7,2.0,9929657.0,2.0,14.0,323.0,77741535.39149241,20695854.84910713,0,1,9.0,67.68247988335158,500000.0,1.0
2,10.0,17216517.0,2.0,17.0,788.0,90185220.86451972,65355934.68807866,1,1,2.0,36.802189510469255,1257488.4275831264,1.0
3,3.0,28676846.0,4.0,5.0,346.0,10116385.99673574,58321751.56664403,2,0,4.0,56.25163469828134,8413203.772240007,0.0
2,9.0,274923.0,3.0,25.0,971.0,48787406.45297424,500000.0,1,2,7.0,38.95590490500455,500000.0,1.0
6,3.0,676748.0,1.0,3.0,471.0,93705582.17590804,108747998.87236497,2,2,7.0,30.0,10160608.310904019,1.0
6,6.0,13912007.0,2.0,1.0,283.0,87711713.04716945,64001020.20343094,0,1,2.0,38.17975897491611,30254121.953829363,0.0
0,1.0,4052864.0,3.0,3.0,494.0,39025322.50261801,500000.0,1,2,9.0,65.50517362008337,8723263.373677777,1.0
3,13.0,41870811.0,4.0,29.0,715.0,18449117.77797904,500000.0,2,1,1.0,84.43756052618511,500000.0,1.0
5,8.0,14489928.0,1.0,12.0,853.0,71176830.80991045,500000.0,1,2,9.0,30.0,500000.0,1.0
6,6.0,11718126.0,4.0,8.0,556.0,42685667.40136568,500000.0,2,0,5.0,33.61877541713939,6828939.199000152,0.0
5,7.0,32199273.0,3.0,24.0,457.0,83895275.13750207,74763958.67463069,2,1,7.0,30.0,10358588.20366546,1.0
3,7.0,36635698.0,1.0,10.0,587.0,38583164.40954548,500000.0,1,1,4.0,45.45139382737603,11400475.984922042,1.0
1,12.0,18557472.0,3.0,12.0,702.0,54216129.799731314,500000.0,0,1,7.0,30.0,22968400.32336039,1.0
0,3.0,26170429.0,4.0,13.0,536.0,63736143.33322931,3469225.382318986,0,2,1.0,69.55287242860946,500000.0,1.0
7,5.0,39411798.0,2.0,25.0,508.0,10826211.03368355,65915182.95640078,1,2,2.0,30.0,500000.0,1.0
6,1.0,2734441.0,2.0,10.0,163.0,42463457.963511534,500000.0,1,0,7.0,29.12010367771652,47240012.31135154,0.0
3,6.0,7807087.0,1.0,6.0,75.0,6756172.981970127,500000.0,1,0,6.0,80.92361831363165,500000.0,0.0
4,3.0,3554131.0,2.0,3.0,223.0,21133528.420067403,500000.0,1,0,2.0,90.70609488552932,24854435.505422104,0.0
7,5.0,38286670.0,1.0,7.0,77.0,23148789.493265856,500000.0,0,1,6.0,71.01702603568202,500000.0,0.0
7,0.0,21276145.0,3.0,3.0,548.0,66516427.72932239,500000.0,0,0,4.0,34.671833921810226,11604320.441934317,1.0
7,9.0,42974975.0,3.0,3.0,552.0,97139232.26312418,500000.0,2,1,3.0,69.39932404097401,500000.0,1.0
2,3.0,16160328.0,4.0,26.0,710.0,100941716.26268856,500000.0,2,2,6.0,85.55376166742771,8342135.058102291,1.0
4,1.0,33420096.0,4.0,3.0,319.0,29879870.19034756,46244740.20266706,2,1,7.0,32.68278025921994,17523822.943268597,0.0
4,6.0,5559512.0,2.0,4.0,245.0,30688867.156176805,500000.0,1,1,7.0,82.07721220524473,500000.0,0.0
7,14.0,35030586.0,4.0,7.0,669.0,28358583.02729168,500000.0,0,1,3.0,44.09224816600554,500000.0,1.0
1,1.0,44483307.0,4.0,4.0,674.0,38930935.53318859,500000.0,2,2,6.0,66.2706112183653,500000.0,1.0
3,1.0,2034023.0,3.0,10.0,251.0,64881041.56054569,68469932.09401166,2,1,1.0,31.9066061441514,36637820.13439711,0.0
7,5.0,37923169.0,3.0,5.0,194.0,10441059.926791709,9061795.870259527,0,1,3.0,56.170550282775736,36912634.19974428,0.0
4,5.0,20828014.0,1.0,11.0,15.0,43199922.0210173,32914952.443431098,0,0,2.0,52.81260995187903,31845235.368766602,0.0
4,7.0,10440105.0,3.0,1.0,345.0,48495306.47893316,28857785.585246053,2,0,6.0,47.71542784324112,500000.0,0.0
6,6.0,9193421.0,2.0,9.0,84.0,20499508.20456928,42900044.839522906,0,1,7.0,56.41477849305288,33084956.434775326,0.0
6,4.0,8841640.0,2.0,10.0,760.0,59237819.60799093,64247010.40244928,0,0,7.0,68.16448689247184,4661136.5408751685,0.0
1,12.0,40989916.0,4.0,14.0,803.0,11777128.196697896,500000.0,1,0,7.0,91.69647322235214,20530673.554389697,1.0
6,7.0,14117852.0,4.0,6.0,247.0,18006963.55477993,159683409.89722472,1,1,1.0,72.52693675482018,21668129.195578635,0.0
2,0.0,13019528.0,4.0,20.0,295.0,110484439.18918486,142819785.2119714,1,1,6.0,47.51861348244678,55457587.540918976,1.0
6,6.0,25097013.0,4.0,1.0,532.0,78190753.36926316,144835151.20680952,0,1,2.0,72.92096959191511,26381176.531960785,0.0
4,1.0,17387621.0,3.0,4.0,163.0,42782491.65233927,37439654.80693358,0,1,6.0,49.72324141893436,500000.0,0.0
7,4.0,21978606.0,1.0,3.0,753.0,30821123.614849653,500000.0,0,1,1.0,61.43533048504128,25239846.12502242,0.0
3,1.0,45264499.0,4.0,20.0,739.0,42126143.57838551,500000.0,0,1,7.0,39.81848701886207,9405294.7758484,1.0
7,11.0,25163406.0,1.0,8.0,89.0,75751784.80850181,500000.0,0,0,8.0,59.37632372587341,18425784.197154447,1.0
2,11.0,41018318.0,4.0,18.0,794.0,13678233.970748058,500000.0,2,1,9.0,33.624764749238814,7375287.51831753,1.0
7,7.0,15900770.0,3.0,19.0,912.0,46290799.846276745,14125564.109597318,2,1,6.0,90.12213237650067,1984458.450783223,1.0
3,5.0,38244771.0,4.0,7.0,275.0,11877664.698876867,500000.0,1,0,2.0,60.5787873282502,500000.0,0.0
3,7.0,30451837.0,4.0,20.0,294.0,69864396.09821065,500000.0,0,0,9.0,63.6301462115858,2724474.066393875,1.0
7,1.0,6094129.0,2.0,5.0,16.0,56563982.88202557,500000.0,0,2,2.0,30.0,500000.0,1.0
3,7.0,12652065.0,1.0,3.0,607.0,55099031.28359971,68152685.47516763,0,1,6.0,38.34317057901016,9752965.146555679,0.0
4,3.0,28059246.0,4.0,9.0,661.0,25892977.959294952,9123158.306879083,2,1,6.0,68.62311413792351,53174072.95610402,0.0
4,5.0,19274332.0,4.0,8.0,768.0,85824006.5403596,56462603.297816485,2,1,6.0,49.35122364011168,26032522.36983198,0.0
0,13.0,16352724.0,2.0,20.0,742.0,65493094.02861392,16850211.252344094,0,1,7.0,81.35657072747954,500000.0,1.0
3,13.0,35908555.0,2.0,10.0,438.0,2306975.645853086,500000.0,0,2,9.0,30.0,500000.0,1.0
4,1.0,1674075.0,4.0,10.0,561.0,65870053.26411415,8881395.848213524,0,0,3.0,65.2693538362985,58465319.233933896,0.0
3,9.0,23986990.0,4.0,5.0,509.0,58997612.21174405,69176494.73720743,2,0,4.0,29.885304414309143,500000.0,0.0
6,5.0,8061944.0,4.0,7.0,113.0,26404313.251568887,3117750.066530385,2,1,3.0,77.88368900025768,3723627.0792146977,0.0
2,12.0,2719152.0,4.0,12.0,464.0,67696218.0280874,500000.0,1,0,5.0,60.56971915588487,22307609.440336205,1.0
1,2.0,14882156.0,3.0,19.0,124.0,43854514.33874665,44644087.7283967,0,1,2.0,47.87424325466476,26843014.860392425,1.0
4,2.0,12729096.0,4.0,7.0,609.0,15405360.486258475,18864062.089279123,1,1,2.0,67.351046467577,4703463.497382435,0.0
6,3.0,9757529.0,3.0,10.0,484.0,52491087.32545564,10441153.238169726,2,0,1.0,52.27698069163145,1612909.1374526843,0.0
2,6.0,38464889.0,4.0,12.0,221.0,13848917.657551952,500000.0,1,0,8.0,30.0,40047029.36209945,1.0
3,10.0,38166773.0,1.0,12.0,890.0,74704928.88400097,1792621.7943180073,1,2,3.0,30.0,5813677.080101079,1.0
0,9.0,26584214.0,4.0,0.0,307.0,25795953.674863253,500000.0,0,0,6.0,30.0,500000.0,1.0
0,11.0,41331246.0,1.0,4.0,820.0,56057914.71422962,88830813.20148447,0,1,6.0,62.477980826348215,12795460.668726243,1.0
7,2.0,48815711.0,2.0,1.0,448.0,54888063.55277304,30889118.268979907,1,2,1.0,63.298982463575214,2803085.681680128,1.0
5,0.0,37005662.0,3.0,23.0,963.0,30935431.05038517,7239963.265308196,2,0,3.0,64.99182959151032,500000.0,1.0
5,10.0,28505987.0,1.0,2.0,516.0,71779659.42241736,500000.0,2,0,8.0,74.69788977161154,51475150.99760477,1.0
7,10.0,8410341.0,4.0,19.0,753.0,19320615.75267153,18234355.285493582,0,0,7.0,72.34795575592263,500000.0,1.0
2,1.0,46057559.0,3.0,16.0,533.0,110180461.27306774,157520905.62186155,1,1,8.0,45.605623386563785,500000.0,1.0
4,2.0,30750577.0,4.0,1.0,330.0,74559683.44073571,19532765.70698095,2,0,7.0,30.43583260121453,43016660.925751776,0.0
7,3.0,3285362.0,4.0,5.0,444.0,23288528.16438995,23177073.971257538,2,0,1.0,79.25111776267346,27673845.978379533,0.0
3,0.0,28562784.0,3.0,19.0,769.0,66785828.137755424,30564492.082855288,1,0,2.0,92.49481593260136,5499953.297546393,1.0
1,8.0,27479712.0,3.0,0.0,462.0,95571286.7637248,500000.0,0,0,5.0,91.86532420748146,19353382.66429542,1.0
0,6.0,35054359.0,4.0,0.0,77.0,29473284.772940483,500000.0,0,1,3.0,30.0,26429316.806602262,1.0
3,9.0,21987268.0,4.0,9.0,722.0,44545678.1454257,500000.0,1,0,2.0,45.715964544493765,66335093.38227424,0.0
1,12.0,23158003.0,4.0,13.0,222.0,28997269.036726825,500000.0,0,0,3.0,69.76900221487742,500000.0,1.0
7,4.0,31954678.0,3.0,6.0,188.0,59690386.03395644,30682467.440841787,2,1,2.0,85.18703424250825,500000.0,0.0
2,1.0,35725505.0,4.0,7.0,959.0,67780609.2080811,500000.0,2,0,5.0,30.0,500000.0,1.0
7,9.0,19673371.0,2.0,23.0,221.0,92465947.95062684,500000.0,2,2,2.0,30.0,500000.0,1.0
3,3.0,21372093.0,4.0,25.0,488.0,91720202.25712273,120768493.7873387,2,2,2.0,84.13338527543769,500000.0,1.0
7,5.0,28950080.0,4.0,6.0,571.0,53630802.89877,34128466.23393694,0,1,4.0,32.89963372097884,20168719.974622473,1.0
7,11.0,31592470.0,1.0,24.0,848.0,49807399.0486126,28127285.311735883,0,0,5.0,73.24105536862419,500000.0,1.0
4,7.0,33276687.0,2.0,2.0,640.0,74394409.61615562,90262904.59711,0,1,3.0,65.12721269675319,53170897.38607882,0.0
2,2.0,30821273.0,1.0,3.0,985.0,73996720.66488148,108803557.36240333,0,0,6.0,84.37028200106784,49292088.83607347,1.0
2,3.0,26952139.0,1.0,1.0,931.0,102076194.67072816,28326213.715733837,0,1,1.0,54.867131708437256,500000.0,1.0
4,3.0,32044108.0,2.0,9.0,495.0,4240910.649098855,34494006.98013741,1,1,7.0,40.21938489796939,64452908.94442174,0.0
3,8.0,20948769.0,3.0,3.0,211.0,74559009.32930017,26324630.444160186,0,0,1.0,58.79026271861079,17154799.11536821,0.0
1,13.0,10750806.0,4.0,15.0,700.0,26609127.00470853,500000.0,1,0,2.0,88.30437604303373,2283357.9986561653,1.0
5,0.0,20036070.0,4.0,12.0,212.0,2472083.819799504,500000.0,1,0,1.0,80.66570621554146,8554155.124767104,1.0
6,10.0,5207587.0,4.0,1.0,808.0,83994530.47111784,89597293.3505469,1,1,5.0,40.47124103672994,500000.0,1.0
6,5.0,14482663.0,3.0,1.0,79.0,14884198.607924197,500000.0,0,1,3.0,36.12999975736806,20274899.906446174,0.0
1,11.0,36452858.0,4.0,14.0,738.0,3429091.6220484218,500000.0,2,1,6.0,46.223782721736974,500000.0,1.0
7,3.0,30731215.0,4.0,1.0,368.0,35773457.09241431,46128884.04711011,2,1,5.0,29.119167460736406,73964702.14272746,0.0
0,2.0,21776117.0,4.0,4.0,101.0,50221928.99346767,34154229.7294873,1,0,9.0,67.80523912859056,500000.0,1.0
5,6.0,32688234.0,3.0,17.0,60.0,48158001.97831421,89882346.95840529,2,0,9.0,97.83500287360648,36188124.769843176,1.0
7,7.0,28299776.0,3.0,21.0,408.0,81050650.68318984,500000.0,2,2,5.0,87.40082619197672,500000.0,1.0
4,8.0,3323985.0,4.0,2.0,255.0,65285065.26338281,85333964.40984175,2,1,2.0,51.13402393234644,4459819.794704245,0.0
0,9.0,39481372.0,3.0,13.0,405.0,101959840.39820497,500000.0,2,2,8.0,61.13759143427559,1726194.9998740158,1.0
4,7.0,24463485.0,4.0,1.0,559.0,40096677.66620308,83757715.28877994,1,1,3.0,72.70080555177663,500000.0,0.0
3,9.0,18581130.0,1.0,14.0,73.0,10627365.498794124,65521733.13570383,2,1,1.0,30.0,40467519.49225487,1.0
1,13.0,38676385.0,3.0,0.0,543.0,30981498.63454254,19026439.647679396,0,1,3.0,58.8433602885849,14716998.022443406,1.0
6,5.0,8704625.0,3.0,9.0,638.0,16932839.871358246,25346699.26650078,1,1,1.0,56.54878966630555,27337211.759213634,0.0
5,1.0,10647372.0,3.0,12.0,646.0,36076700.8947155,500000.0,0,2,5.0,41.21129301679044,500000.0,1.0
6,7.0,37964763.0,2.0,10.0,369.0,39992551.91641458,40294597.39588356,0,1,6.0,38.46277119124091,15127855.917092977,0.0
7,11.0,5700522.0,3.0,29.0,914.0,50757198.05857215,19066328.37536682,1,1,4.0,42.55536669420795,500000.0,1.0
2,3.0,12535584.0,4.0,2.0,782.0,90518175.82483152,1271170.9815496854,1,1,4.0,30.0,14156904.297019202,1.0
1,14.0,2601693.0,1.0,0.0,143.0,47760536.02914565,132129458.3953793,2,0,2.0,30.0,49918180.12705155,1.0
5,6.0,31869291.0,4.0,7.0,424.0,53425624.77461181,500000.0,2,2,7.0,30.0,11509163.337480254,1.0
3,12.0,15208323.0,3.0,3.0,851.0,87359554.48733059,37283800.51183446,2,2,2.0,97.73242497197252,11035628.77935592,1.0
2,14.0,6256199.0,3.0,4.0,100.0,87255845.97435698,18466812.992496993,0,2,1.0,46.1511587636577,51175780.23370664,1.0
2,12.0,36147749.0,1.0,2.0,132.0,18880586.63948937,9189211.475121778,0,0,5.0,30.0,9610461.784567187,1.0
6,9.0,11454468.0,1.0,2.0,988.0,97721721.51119971,500000.0,1,1,8.0,89.29960721371187,500000.0,1.0
7,8.0,31580506.0,3.0,2.0,612.0,50843382.82565256,68474722.08047085,1,2,7.0,89.95652857442556,10322235.241101693,1.0
5,9.0,8392130.0,4.0,11.0,211.0,112603027.01214977,157327189.55693215,2,2,8.0,89.8980250420704,56431906.218604386,1.0
4,1.0,13192062.0,1.0,3.0,216.0,63852605.37797881,37252262.537522875,0,0,3.0,89.05459789526913,500000.0,0.0
1,6.0,42631621.0,1.0,0.0,891.0,45051415.1434374,39156073.477500714,1,1,5.0,30.0,7837672.41005067,1.0
7,2.0,45566182.0,3.0,0.0,671.0,15405129.94389782,164864975.68707198,1,0,1.0,39.748456744042194,69260672.82841326,1.0
7,6.0,19444906.0,4.0,1.0,70.0,10855336.139788134,34105956.88458954,0,0,1.0,65.19660432364796,9080192.394685542,0.0
6,1.0,33568013.0,4.0,4.0,331.0,80727430.12295751,89524514.27322587,0,1,2.0,46.37993119743606,500000.0,0.0
6,6.0,33741167.0,1.0,2.0,678.0,21404383.981896058,23888864.732170932,1,1,7.0,66.94262752954607,29577056.26529645,0.0
3,10.0,42864141.0,4.0,21.0,997.0,106750939.55591938,26360607.56360212,1,0,8.0,30.0,77184070.94450954,1.0
6,9.0,3042361.0,1.0,2.0,692.0,48415290.65341444,2279240.098870196,0,0,2.0,87.87048315923718,9291277.36270726,0.0
4,6.0,16643927.0,2.0,3.0,70.0,44091979.72457219,2376075.4147889502,1,0,6.0,54.5835610646319,500000.0,0.0
6,13.0,12166210.0,3.0,18.0,254.0,91611987.71386376,78484556.54393212,2,1,2.0,30.0,500000.0,1.0
7,8.0,15697042.0,1.0,11.0,165.0,70840428.2496653,131283315.19877224,2,1,3.0,71.85447069635603,12607542.49519301,0.0
1,4.0,25151477.0,3.0,17.0,271.0,58822981.03520528,145092376.10578996,0,2,7.0,39.20665318060968,43209840.51995835,1.0
3,2.0,11437221.0,1.0,2.0,563.0,18397318.9178542,11612481.527079314,2,0,7.0,43.100831579321486,3972280.805894655,0.0
4,2.0,10109810.0,2.0,11.0,208.0,19888056.54997711,500000.0,1,0,6.0,67.45916895467683,13983179.859610852,0.0
2,5.0,37883507.0,2.0,13.0,354.0,59894735.21260016,8216278.647537848,2,2,9.0,69.46275846755393,26737969.154751956,1.0
7,3.0,10860685.0,4.0,2.0,605.0,55900182.807594605,97886347.41305676,0,0,2.0,50.909410746123946,52050192.90265654,0.0
4,4.0,16703000.0,2.0,5.0,711.0,48861486.88409026,105020637.96313465,2,0,7.0,62.31806238297263,4187510.504670036,0.0
6,7.0,9165571.0,4.0,7.0,166.0,62083520.16056055,17231478.07122778,1,1,7.0,42.8885778786804,17161455.96720767,0.0
3,7.0,36696004.0,4.0,8.0,325.0,28616269.34992025,108464226.37844276,1,1,5.0,43.02788065837419,71222646.99765198,0.0
6,9.0,31155144.0,2.0,9.0,59.0,18998739.24003232,38207201.38251258,0,1,5.0,68.74964263204944,1599879.4953097007,0.0
4,6.0,6541543.0,4.0,10.0,795.0,49158943.07953859,500000.0,2,1,4.0,33.830859727021206,18186083.588544328,0.0
